"โรงพยาบาล","ปีการศึกษา 2564 เทอม1","ปีการศึกษา 2564 เทอม2"
"เด็กนักเรียน ป.1-6 ทั้งหมด(C)","ตรวจฟัน(B)","%","เคลือบหลุมร่องฟันแท้(A)","%","เด็กนักเรียน ป.1-6 ทั้งหมด (C)","ตรวจฟัน(B)","%","เคลือบหลุมร่องฟันแท้(A)","%"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","828","0","0.00","1","0.12","0","0","0.00","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","1,824","3","0.16","4","0.22","0","0","0.00","0","0.00"
"11014  :  โรงพยาบาลหนองวัวซอ","1,231","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","3,773","5","0.13","7","0.19","0","0","0.00","0","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","1,648","16","0.97","16","0.97","0","0","0.00","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","2,401","1","0.04","3","0.12","0","0","0.00","0","0.00"
"11019  :  โรงพยาบาลทุ่งฝน","686","0","0.00","1","0.15","0","0","0.00","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","1,148","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","77","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","1,720","0","0.00","2","0.12","0","0","0.00","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","2,395","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","1,902","1","0.05","1","0.05","0","0","0.00","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","2,436","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","548","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","1,145","5","0.44","6","0.52","0","0","0.00","0","0.00"
"11028  :  โรงพยาบาลนายูง","320","1","0.31","1","0.31","0","0","0.00","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","229","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","3,237","2","0.06","5","0.15","0","0","0.00","0","0.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","5,275","149","2.82","141","2.67","0","0","0.00","0","0.00"
"11030  :  โรงพยาบาลนาด้วง","767","1","0.13","1","0.13","0","0","0.00","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","1,441","5","0.35","14","0.97","0","0","0.00","0","0.00"
"11032  :  โรงพยาบาลปากชม","507","70","13.81","6","1.18","0","0","0.00","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","236","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","600","3","0.50","1","0.17","0","0","0.00","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","725","20","2.76","17","2.34","0","0","0.00","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","1,584","1","0.06","1","0.06","0","0","0.00","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","1,178","1","0.08","0","0.00","0","0","0.00","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","627","76","12.12","71","11.32","0","0","0.00","0","0.00"
"11039  :  โรงพยาบาลผาขาว","878","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","1,183","14","1.18","9","0.76","0","0","0.00","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","1,275","0","0.00","1","0.08","0","0","0.00","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","1,336","8","0.60","11","0.82","0","0","0.00","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","2,913","61","2.09","61","2.09","0","0","0.00","0","0.00"
"11042  :  โรงพยาบาลโพนพิสัย","653","3","0.46","15","2.30","0","0","0.00","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","995","3","0.30","1","0.10","0","0","0.00","0","0.00"
"11045  :  โรงพยาบาลสังคม","564","3","0.53","3","0.53","0","0","0.00","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","2,474","18","0.73","13","0.53","0","0","0.00","0","0.00"
"14558  :  โรงพยาบาลพิสัยเวช","1,412","304","21.53","251","17.78","0","0","0.00","0","0.00"
"21356  :  โรงพยาบาลสระใคร","127","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","344","2","0.58","1","0.29","0","0","0.00","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","22","0","0.00","1","4.55","0","0","0.00","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11051  :  โรงพยาบาลแกดำ","236","0","0.00","1","0.42","0","0","0.00","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","2,152","1","0.05","1","0.05","0","0","0.00","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","1,003","0","0.00","1","0.10","0","0","0.00","0","0.00"
"11054  :  โรงพยาบาลเชียงยืน","1,437","3","0.21","1","0.07","0","0","0.00","0","0.00"
"11055  :  โรงพยาบาลบรบือ","1,827","2","0.11","5","0.27","0","0","0.00","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","1,312","11","0.84","8","0.61","0","0","0.00","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","2,804","0","0.00","17","0.61","0","0","0.00","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","2,735","1","0.04","0","0.00","0","0","0.00","0","0.00"
"11059  :  โรงพยาบาลนาดูน","410","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","414","2","0.48","1","0.24","0","0","0.00","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","1,011","0","0.00","11","1.09","0","0","0.00","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","183","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","125","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","1,572","3","0.19","6","0.38","0","0","0.00","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","1,281","2","0.16","3","0.23","0","0","0.00","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","1,166","3","0.26","0","0.00","0","0","0.00","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","350","6","1.71","6","1.71","0","0","0.00","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","1,363","9","0.66","3","0.22","0","0","0.00","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","2,313","66","2.85","53","2.29","0","0","0.00","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","719","3","0.42","3","0.42","0","0","0.00","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","1,907","167","8.76","153","8.02","0","0","0.00","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","2,896","40","1.38","12","0.41","0","0","0.00","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","2,584","2","0.08","2","0.08","0","0","0.00","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","582","2","0.34","0","0.00","0","0","0.00","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","414","0","0.00","1","0.24","0","0","0.00","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","1,154","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","476","1","0.21","0","0.00","0","0","0.00","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","776","3","0.39","3","0.39","0","0","0.00","0","0.00"
"11076  :  โรงพยาบาลจังหาร","179","4","2.23","4","2.23","0","0","0.00","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","103","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","108","18","16.67","18","16.67","0","0","0.00","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","176","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","2,235","0","0.00","4","0.18","0","0","0.00","0","0.00"
"11077  :  โรงพยาบาลนามน","832","1","0.12","1","0.12","0","0","0.00","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","1,248","1","0.08","0","0.00","0","0","0.00","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","844","7","0.83","7","0.83","0","0","0.00","0","0.00"
"11080  :  โรงพยาบาลเขาวง","946","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","1,394","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","278","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","1,106","0","0.00","1","0.09","0","0","0.00","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","808","1","0.12","13","1.61","0","0","0.00","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","1,087","0","0.00","1","0.09","0","0","0.00","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","2,647","7","0.26","9","0.34","0","0","0.00","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","1,216","1","0.08","4","0.33","0","0","0.00","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","2,400","1","0.04","10","0.42","0","0","0.00","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","272","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","235","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","271","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28791  :  โรงพยาบาลสามชัย","431","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","1,062","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","729","1","0.14","0","0.00","0","0","0.00","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","1,084","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11092  :  โรงพยาบาลพังโคน","1,757","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","1,253","0","0.00","1","0.08","0","0","0.00","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","594","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","2,170","2","0.09","1","0.05","0","0","0.00","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","1,240","0","0.00","5","0.40","0","0","0.00","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","1,311","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","1,454","1","0.07","1","0.07","0","0","0.00","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","910","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","420","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","1,068","7","0.66","0","0.00","0","0","0.00","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","848","1","0.12","0","0.00","0","0","0.00","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","287","1","0.35","0","0.00","0","0","0.00","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","4,047","157","3.88","1","0.02","0","0","0.00","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","791","0","0.00","1","0.13","0","0","0.00","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","319","1","0.31","1","0.31","0","0","0.00","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","978","3","0.31","3","0.31","0","0","0.00","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","1,005","1","0.10","1","0.10","0","0","0.00","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","397","2","0.50","0","0.00","0","0","0.00","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","1,252","1","0.08","3","0.24","0","0","0.00","0","0.00"
"11107  :  โรงพยาบาลนาทม","263","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","1,120","14","1.25","17","1.52","0","0","0.00","0","0.00"
"11109  :  โรงพยาบาลนาแก","2,068","1","0.05","3","0.15","0","0","0.00","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","1,730","2","0.12","2","0.12","0","0","0.00","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","1,089","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","578","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","116","7","6.03","0","0.00","0","0","0.00","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","211","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","4,504","4","0.09","5","0.11","0","0","0.00","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","622","1","0.16","1","0.16","0","0","0.00","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","679","2","0.29","1","0.15","0","0","0.00","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","676","1","0.15","1","0.15","0","0","0.00","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","1,000","270","27.00","269","26.90","0","0","0.00","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","206","3","1.46","0","0.00","0","0","0.00","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","368","7","1.90","6","1.63","0","0","0.00","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","315","1","0.32","0","0.00","0","0","0.00","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","18,165","10","0.06","25","0.14","0","0","0.00","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","1,953","2","0.10","0","0.00","0","0","0.00","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","1,081","5","0.46","7","0.65","0","0","0.00","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","1,899","2","0.11","2","0.11","0","0","0.00","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","998","8","0.80","7","0.70","0","0","0.00","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","386","2","0.52","1","0.26","0","0","0.00","0","0.00"
"11125  :  โรงพยาบาลฝาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","975","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","1,257","14","1.11","3","0.24","0","0","0.00","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","875","1","0.11","2","0.23","0","0","0.00","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","206","1","0.49","1","0.49","0","0","0.00","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","1,157","9","0.78","6","0.52","0","0","0.00","0","0.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","945","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","502","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","329","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","416","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","251","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","1,132","0","0.00","2","0.18","0","0","0.00","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","1,320","1","0.08","0","0.00","0","0","0.00","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","200","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10714  :  โรงพยาบาลลำพูน","1,578","12","0.76","8","0.51","0","0","0.00","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","456","10","2.19","13","2.85","0","0","0.00","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","620","83","13.39","61","9.84","0","0","0.00","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","255","17","6.67","10","3.92","0","0","0.00","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","671","2","0.30","3","0.45","0","0","0.00","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","610","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","141","2","1.42","2","1.42","0","0","0.00","0","0.00"
"10672  :  โรงพยาบาลลำปาง","85","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","1,212","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","628","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","566","33","5.83","16","2.83","0","0","0.00","0","0.00"
"11149  :  โรงพยาบาลงาว","1,375","53","3.85","56","4.07","0","0","0.00","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","173","7","4.05","1","0.58","0","0","0.00","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","618","19","3.07","21","3.40","0","0","0.00","0","0.00"
"11152  :  โรงพยาบาลเถิน","259","18","6.95","9","3.47","0","0","0.00","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","494","26","5.26","5","1.01","0","0","0.00","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","314","1","0.32","0","0.00","0","0","0.00","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","649","74","11.40","23","3.54","0","0","0.00","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","930","17","1.83","12","1.29","0","0","0.00","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","363","72","19.83","3","0.83","0","0","0.00","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","2,352","1","0.04","2","0.09","0","0","0.00","0","0.00"
"11158  :  โรงพยาบาลตรอน","341","109","31.96","107","31.38","0","0","0.00","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","633","6","0.95","0","0.00","0","0","0.00","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","1,180","10","0.85","15","1.27","0","0","0.00","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","276","0","0.00","9","3.26","0","0","0.00","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","266","50","18.80","15","5.64","0","0","0.00","0","0.00"
"11163  :  โรงพยาบาลพิชัย","1,551","23","1.48","1","0.06","0","0","0.00","0","0.00"
"11164  :  โรงพยาบาลลับแล","589","2","0.34","3","0.51","0","0","0.00","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","284","37","13.03","0","0.00","0","0","0.00","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","850","0","0.00","3","0.35","0","0","0.00","0","0.00"
"11167  :  โรงพยาบาลลอง","1,280","23","1.80","25","1.95","0","0","0.00","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","1,043","80","7.67","63","6.04","0","0","0.00","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","651","133","20.43","114","17.51","0","0","0.00","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","21","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","773","2","0.26","2","0.26","0","0","0.00","0","0.00"
"10716  :  โรงพยาบาลน่าน","5,191","158","3.04","189","3.64","0","0","0.00","0","0.00"
"11173  :  โรงพยาบาลแม่จริม","271","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","146","45","30.82","40","27.40","0","0","0.00","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","562","7","1.25","0","0.00","0","0","0.00","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","913","0","0.00","2","0.22","0","0","0.00","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","1,303","108","8.29","104","7.98","0","0","0.00","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","197","3","1.52","3","1.52","0","0","0.00","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","518","0","0.00","1","0.19","0","0","0.00","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","229","84","36.68","0","0.00","0","0","0.00","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","276","30","10.87","25","9.06","0","0","0.00","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","186","3","1.61","2","1.08","0","0","0.00","0","0.00"
"11183  :  โรงพยาบาลสองแคว","243","1","0.41","0","0.00","0","0","0.00","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","587","11","1.87","11","1.87","0","0","0.00","0","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","78","43","55.13","47","60.26","0","0","0.00","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","121","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
